Ano;Trimestre;Região;Instituição;Código Capítulo Diagnóstico Principal;Descrição Capítulo Diagnóstico Principal;Taxa Internamento;Dias de Internamento;Taxa Mortalidade
2019;Primeiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;9;Doenças do aparelho circulatório;0.96;158;12.0
2019;Primeiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;15;Gravidez, parto e puerpério;0.04;4;0.0
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.26;1564;2.67
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;14;Doenças do aparelho geniturinário;7.88;5314;2.2399999999999998
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;1.73;1018;0.97
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;1;Algumas doenças infecciosas e parasitárias;5.0;3204;25.569999999999997
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.77;913;4.09
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.8400000000000003;1834;22.58
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;2;Neoplasias;7.59;3007;13.530000000000001
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.9000000000000004;636;2.53
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;9;Doenças do aparelho circulatório;9.65;3835;8.62
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;10;Doenças do aparelho respiratório;16.35;5508;9.35
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;14;Doenças do aparelho geniturinário;6.859999999999999;1547;3.61
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.25;27;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.9000000000000004;2309;15.909999999999998
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;7;Doenças do olho e anexos;0.12;18;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;9;Doenças do aparelho circulatório;18.89;9680;7.16
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;16;Algumas condições originadas no período perinatal;0.16;102;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.280000000000001;6533;3.6900000000000004
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;6.950000000000001;2274;0.24
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.9299999999999999;152;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;9;Doenças do aparelho circulatório;12.989999999999998;5644;6.21
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.76;316;0.0
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.99;19731;5.18
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;6;Doenças do sistema nervoso;1.8599999999999999;2029;4.760000000000001
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;9;Doenças do aparelho circulatório;13.96;8260;11.52
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;10;Doenças do aparelho respiratório;9.49;5235;16.950000000000003
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.47;793;6.02
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;15;Gravidez, parto e puerpério;9.76;2207;0.0
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;1;Algumas doenças infecciosas e parasitárias;4.87;611;15.379999999999999
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;2;Neoplasias;8.309999999999999;898;5.41
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;9;Doenças do aparelho circulatório;14.23;1676;12.629999999999999
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;10;Doenças do aparelho respiratório;12.21;1599;22.7
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;11;Doenças do aparelho digestivo;19.03;1208;1.5699999999999998
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;12;Doenças da pele e do tecido subcutâneo;2.4;262;0.0
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;14;Doenças do aparelho geniturinário;13.26;1330;7.91
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;3.0;236;2.5
2019;Terceiro;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.190000000000001;1746;1.47
2019;Primeiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;1.1900000000000002;286;0.0
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;16;Algumas condições originadas no período perinatal;0.16999999999999998;61;0.0
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.6;394;2.9899999999999998
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;9.94;1577;0.96
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.3299999999999998;401;7.41
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.38;6331;2.19
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;11.700000000000001;3076;0.7799999999999999
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.62;1462;17.37
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.8200000000000001;472;2.63
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.87;678;9.3
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;14;Doenças do aparelho geniturinário;8.18;2113;4.51
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.54;168;7.140000000000001
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.8500000000000001;50;0.0
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;10;Doenças do aparelho respiratório;16.56;3945;13.08
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;11;Doenças do aparelho digestivo;16.32;2502;4.5
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;14;Doenças do aparelho geniturinário;8.14;2599;3.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.34;3078;3.1399999999999997
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.43;620;4.88
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.88;651;3.5700000000000003
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;14;Doenças do aparelho geniturinário;7.3;4439;1.43
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;1.1400000000000001;328;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.2;805;5.220000000000001
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;10.94;5509;0.5700000000000001
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;10;Doenças do aparelho respiratório;8.110000000000001;7072;9.11
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;11;Doenças do aparelho digestivo;12.13;7734;2.67
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;15;Gravidez, parto e puerpério;5.41;2416;0.0
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;16;Algumas condições originadas no período perinatal;0.13999999999999999;133;0.0
2019;Terceiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.04;2;0.0
2019;Terceiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;6;Doenças do sistema nervoso;1.15;531;45.16
2019;Terceiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;10;Doenças do aparelho respiratório;2.0;543;24.07
2019;Terceiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.52;250;14.29
2019;Terceiro;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;9.06;1457;2.86
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.54;112;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.97;245;5.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.25;89;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;7;Doenças do olho e anexos;0.05;15;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.84;124;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.5599999999999998;200;0.0
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.66;3050;2.13
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.01;924;2.63
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.9800000000000002;791;4.46
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.86;6278;6.069999999999999
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.86;2657;12.2
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.59;497;4.760000000000001
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.03;2181;24.81
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.86;529;7.2700000000000005
2019;Primeiro;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;6;Doenças do sistema nervoso;2.56;1303;5.52
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.1199999999999999;338;16.669999999999998
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;6;Doenças do sistema nervoso;1.53;347;7.32
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;15;Gravidez, parto e puerpério;4.89;367;0.0
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;3.1;548;6.02
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.45999999999999996;277;0.0
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.63;777;5.43
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;6;Doenças do sistema nervoso;1.53;852;4.65
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.7799999999999999;146;0.0
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;15;Gravidez, parto e puerpério;10.91;1956;0.0
2019;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.610000000000001;4866;2.22
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.15;1590;4.6
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.8500000000000001;372;3.7699999999999996
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;2;Neoplasias;8.06;3615;9.58
2019;Segundo;Região de Saúde do Norte;Unidade Local de Saúde do Alto Ave, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.96;407;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;6;Doenças do sistema nervoso;1.32;97;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;14;Doenças do aparelho geniturinário;5.609999999999999;564;4.17
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;16;Algumas condições originadas no período perinatal;0.22999999999999998;21;33.33
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;7;Doenças do olho e anexos;0.51;271;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.9199999999999999;248;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.67;216;0.0
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.33;9171;3.6999999999999997
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;1;Algumas doenças infecciosas e parasitárias;4.03;2070;20.810000000000002
2019;Terceiro;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.4;208;11.76
